1879	chr2L	-	10234786	10237845	10234786	10237845	6	10234786,10235484,10235726,10236030,10236374,10236926,	10234950,10235663,10235805,10236256,10236547,10237845,	CG31720-RA
1880	chr2L	-	10234786	10237845	10234786	10237845	7	10234786,10235027,10235484,10235726,10236030,10236374,10236926,	10234950,10235414,10235663,10235805,10236256,10236547,10237845,	CG31720-RB
1881	chr2L	+	10239325	10242175	10239535	10242048	5	10239325,10240491,10240679,10241132,10241845,	10239585,10240591,10241058,10241780,10242175,	CG4916-RA
1882	chr2L	+	10239938	10242175	10240534	10242048	5	10239938,10240491,10240679,10241132,10241845,	10240084,10240591,10241058,10241780,10242175,	CG4916-RB
1883	chr2L	-	10242509	10247064	10242636	10246021	9	10242509,10244218,10244456,10244600,10244909,10245219,10245409,10245654,10246899,	10244158,10244387,10244545,10244853,10245103,10245351,10245590,10246039,10247064,	CG5686-RA
1884	chr2L	-	10247484	10250479	10247647	10249210	7	10247484,10247851,10248196,10248524,10248784,10249094,10250280,	10247773,10248135,10248461,10248722,10248914,10249259,10250479,	CG5680-RB
1885	chr2L	+	10250736	10251595	10250818	10251501	2	10250736,10250895,	10250827,10251595,	CG31717-RA
1886	chr2L	+	10251837	10254686	10251966	10254597	8	10251837,10252274,10252483,10253138,10253406,10253667,10254192,10254384,	10252064,10252427,10253074,10253355,10253611,10254115,10254325,10254686,	CG4926-RA
1887	chr2L	-	10254603	10255884	10254831	10255815	3	10254603,10255077,10255720,	10255014,10255270,10255884,	CG5676-RA
1888	chr2L	-	10256317	10259998	10256452	10259575	9	10256317,10257777,10258063,10258234,10258548,10258727,10259028,10259240,10259475,	10256506,10257993,10258173,10258397,10258656,10258915,10259173,10259413,10259998,	CG5671-RC
1889	chr2L	-	10256317	10261017	10257117	10259575	13	10256317,10256909,10257394,10257777,10258063,10258234,10258548,10258727,10259028,10259240,10259475,10260253,10260853,	10256506,10257122,10257716,10257993,10258173,10258397,10258656,10258915,10259173,10259413,10259662,10260584,10261017,	CG5671-RF
1890	chr2L	-	10256317	10261017	10256486	10259575	12	10256317,10257394,10257777,10258063,10258234,10258548,10258727,10259028,10259240,10259475,10260253,10260853,	10256506,10257716,10257993,10258173,10258397,10258656,10258915,10259173,10259413,10259690,10260584,10261017,	CG5671-RB
1891	chr2L	-	10256317	10259998	10256486	10259575	10	10256317,10257394,10257777,10258063,10258234,10258548,10258727,10259028,10259240,10259475,	10256506,10257716,10257993,10258173,10258397,10258656,10258915,10259173,10259413,10259998,	CG5671-RD
1892	chr2L	-	10256317	10261017	10257117	10259575	13	10256317,10256909,10257394,10257777,10258063,10258234,10258548,10258727,10259028,10259240,10259475,10260253,10260853,	10256506,10257122,10257716,10257993,10258173,10258397,10258656,10258915,10259173,10259413,10259690,10260584,10261017,	CG5671-RA
1893	chr2L	-	10256317	10259998	10257117	10259575	11	10256317,10256909,10257394,10257777,10258063,10258234,10258548,10258727,10259028,10259240,10259475,	10256506,10257122,10257716,10257993,10258173,10258397,10258656,10258915,10259173,10259413,10259998,	CG5671-RE
1894	chr2L	-	10262425	10263582	10262815	10263418	1	10262425,	10263582,	CG5655-RA
1895	chr2L	+	10264130	10265229	10264207	10265039	4	10264130,10264551,10264763,10264946,	10264264,10264633,10264885,10265229,	CG18619-RB
1896	chr2L	+	10264130	10265229	10264207	10265039	4	10264130,10264548,10264763,10264946,	10264264,10264633,10264885,10265229,	CG18619-RA
1897	chr2L	+	10264130	10265229	10264207	10264963	4	10264130,10264548,10264763,10264946,	10264264,10264633,10264889,10265229,	CG18619-RD
1898	chr2L	+	10264130	10265229	10264207	10264963	4	10264130,10264551,10264763,10264946,	10264264,10264633,10264889,10265229,	CG18619-RC
1899	chr2L	+	10265337	10266570	10265519	10266505	6	10265337,10265620,10265826,10266006,10266197,10266379,	10265561,10265771,10265950,10266110,10266313,10266570,	CG4946-RA
1900	chr2L	+	10266701	10268747	10266809	10268426	5	10266701,10266912,10267423,10267798,10267982,	10266852,10267300,10267736,10267927,10268747,	CG4953-RA
1901	chr2L	+	10268894	10269900	10268960	10269873	4	10268894,10269375,10269612,10269762,	10269319,10269550,10269708,10269900,	CG4957-RA
1902	chr2L	+	10270090	10271527	10270114	10271456	3	10270090,10270273,10270448,	10270212,10270394,10271527,	CG31873-RA
1903	chr2L	-	10271442	10272223	10271501	10272209	1	10271442,	10272223,	CG5619-RA
1904	chr2L	-	10272651	10277548	10272711	10276485	13	10272651,10272995,10273196,10273462,10273965,10274164,10274933,10275126,10275448,10275696,10275983,10276391,10277406,	10272906,10273122,10273406,10273882,10274105,10274868,10275066,10275387,10275629,10275922,10276112,10276567,10277548,	CG5640-RC
1905	chr2L	-	10272651	10277548	10272711	10276485	13	10272651,10272995,10273196,10273462,10273965,10274164,10274933,10275126,10275448,10275696,10275983,10276391,10277394,	10272906,10273122,10273406,10273882,10274105,10274868,10275066,10275387,10275629,10275922,10276112,10276567,10277548,	CG5640-RB
1906	chr2L	-	10272651	10278811	10272711	10278698	15	10272651,10272995,10273196,10273462,10273965,10274164,10274933,10275126,10275448,10275696,10275983,10276391,10277813,10278249,10278648,	10272906,10273122,10273406,10273882,10274105,10274868,10275066,10275387,10275629,10275922,10276112,10276567,10277925,10278596,10278811,	CG5640-RA
1907	chr2L	-	10278950	10280846	10279118	10280830	6	10278950,10279359,10279519,10279632,10280052,10280380,	10279258,10279413,10279570,10279686,10280320,10280846,	CG34043-RB
1908	chr2L	-	10281942	10292278	10281996	10290490	8	10281942,10282344,10287990,10288267,10288563,10290350,10291106,10292209,	10282279,10287934,10288209,10288499,10290283,10290490,10291143,10292278,	CG5604-RA
1909	chr2L	-	10292780	10295299	10292780	10295299	4	10292780,10294473,10294862,10295208,	10292861,10294629,10295059,10295299,	CG18144-RA
1910	chr2L	-	10295855	10299827	10295916	10298883	11	10295855,10296171,10296423,10296624,10296937,10297215,10297430,10297704,10298780,10299043,10299761,	10296110,10296368,10296565,10296859,10297156,10297370,10297606,10297936,10298989,10299176,10299827,	CG5603-RC
1911	chr2L	-	10295855	10299827	10295916	10299204	11	10295855,10296171,10296423,10296624,10296937,10297215,10297430,10297704,10298780,10299043,10299761,	10296110,10296368,10296565,10296859,10297156,10297370,10297606,10297936,10298989,10299220,10299827,	CG5603-RE
1912	chr2L	-	10295855	10298257	10295916	10298128	9	10295855,10296171,10296423,10296624,10296937,10297215,10297430,10297704,10298022,	10296110,10296368,10296565,10296859,10297156,10297370,10297606,10297936,10298257,	CG5603-RB
1913	chr2L	-	10295855	10299827	10295916	10299204	11	10295855,10296171,10296423,10296624,10296937,10297215,10297430,10297704,10298780,10299043,10299746,	10296110,10296368,10296565,10296859,10297156,10297370,10297606,10297936,10298989,10299220,10299827,	CG5603-RD
1914	chr2L	-	10296387	10299827	10296398	10299204	9	10296387,10296624,10296937,10297215,10297430,10297704,10298780,10299043,10299761,	10296565,10296859,10297156,10297370,10297606,10297936,10298989,10299220,10299827,	CG5603-RA
1915	chr2L	-	10300221	10301955	10300221	10301955	2	10300221,10301943,	10301859,10301955,	CG13138-RB
1916	chr2L	-	10300221	10301604	10300221	10301604	1	10300221,	10301604,	CG13138-RA
1917	chr2L	-	10302591	10303945	10302670	10303836	2	10302591,10303654,	10303598,10303945,	CG5395-RA
1918	chr2L	-	10304062	10306594	10304161	10305505	4	10304062,10304826,10305148,10306511,	10304769,10305082,10305509,10306594,	CG5390-RA
1919	chr2L	+	10306902	10308050	10307044	10307971	3	10306902,10307193,10307557,	10307119,10307493,10308050,	CG4968-RA
1920	chr2L	-	10308123	10310736	10308333	10310304	5	10308123,10308547,10308812,10309371,10310543,	10308475,10308753,10308950,10310309,10310736,	CG5387-RA
1921	chr2L	-	10311168	10312069	10311329	10312058	2	10311168,10311898,	10311784,10312069,	CG5385-RA
1922	chr2L	-	10312315	10314396	10312383	10314311	7	10312315,10312961,10313083,10313305,10313900,10314063,10314295,	10312908,10313027,10313240,10313688,10314005,10314239,10314396,	CG5384-RA
1923	chr2L	+	10314794	10317575	10314913	10317297	6	10314794,10315344,10315488,10316191,10316438,10316931,	10315073,10315423,10315957,10316374,10316867,10317575,	CG4972-RA
1924	chr2L	-	10317493	10321800	10317588	10320019	7	10317493,10319130,10319319,10319487,10319617,10319846,10321775,	10319076,10319257,10319423,10319560,10319713,10320053,10321800,	CG5381-RA
1925	chr2L	+	10322475	10324993	10322792	10324965	5	10322475,10322707,10323670,10323847,10324378,	10322596,10322834,10323779,10324309,10324993,	CG4995-RB
1926	chr2L	+	10322475	10324993	10322792	10324965	5	10322475,10322721,10323670,10323847,10324378,	10322596,10322834,10323779,10324309,10324993,	CG4995-RA
1927	chr2L	+	10323485	10324993	10323745	10324965	4	10323485,10323670,10323847,10324378,	10323507,10323779,10324309,10324993,	CG4995-RC
1928	chr2L	-	10325017	10327986	10325098	10327878	4	10325017,10327276,10327686,10327826,	10327218,10327454,10327775,10327986,	CG5371-RA
1929	chr2L	-	10328346	10331116	10328346	10330564	8	10328346,10328471,10328803,10329195,10329321,10329474,10329991,10331079,	10328410,10328740,10329135,10329262,10329410,10329931,10330592,10331116,	CG5375-RB
1930	chr2L	-	10328361	10331116	10328410	10330564	7	10328361,10328803,10329195,10329321,10329474,10329991,10331079,	10328740,10329135,10329262,10329410,10329931,10330592,10331116,	CG5375-RA
1931	chr2L	+	10331462	10333134	10331609	10332971	4	10331462,10331746,10331987,10332738,	10331681,10331930,10332674,10333134,	CG5037-RA
1932	chr2L	+	10333913	10338441	10334074	10338408	8	10333913,10335780,10336021,10336944,10337140,10337367,10338018,10338231,	10334812,10335924,10336883,10337072,10337293,10337596,10338116,10338441,	CG5034-RA
1933	chr2L	+	10339470	10341505	10339514	10341381	7	10339470,10340151,10340310,10340532,10340866,10341007,10341225,	10339618,10340238,10340479,10340811,10340959,10341163,10341505,	CG5029-RA
1934	chr2L	+	10339470	10340736	10339514	10340536	3	10339470,10340151,10340310,	10339618,10340238,10340736,	CG5029-RB
1935	chr2L	+	10341620	10342527	10341681	10342375	4	10341620,10341821,10342149,10342288,	10341765,10341932,10342233,10342527,	CG31715-RA
1936	chr2L	+	10342593	10344228	10342758	10344041	4	10342593,10342975,10343410,10343658,	10342915,10343354,10343604,10344228,	CG5025-RA
1937	chr2L	+	10342593	10344228	10342758	10343899	5	10342593,10342975,10343410,10343658,10343815,	10342915,10343354,10343604,10343762,10344228,	CG5025-RB
1938	chr2L	+	10344458	10347706	10344653	10347551	8	10344458,10345470,10345646,10345748,10345986,10346422,10346572,10346928,	10344743,10345575,10345689,10345922,10346366,10346511,10346787,10347706,	CG5022-RA
1939	chr2L	-	10348016	10353631	10348016	10353631	5	10348016,10348659,10350719,10351714,10353231,	10348196,10348973,10350777,10352025,10353631,	CG34367-RC
1940	chr2L	-	10354809	10356276	10354809	10356276	5	10354809,10355065,10355481,10355947,10356156,	10355005,10355226,10355868,10356100,10356276,	CG5367-RA
1941	chr2L	+	10356742	10357876	10356914	10357785	3	10356742,10357009,10357491,	10356956,10357435,10357876,	CG5045-RA
1942	chr2L	-	10358161	10362703	10358306	10362507	8	10358161,10358501,10358710,10360002,10361421,10361665,10362013,10362462,	10358437,10358648,10359938,10361361,10361584,10361955,10362397,10362703,	CG5366-RA
1943	chr2L	+	10362976	10364105	10363098	10363824	3	10362976,10363201,10363588,	10363138,10363525,10364105,	CG5052-RA
1944	chr2L	+	10365117	10366149	10365117	10366149	4	10365117,10365264,10365489,10365770,	10365190,10365428,10365680,10366149,	CG13139-RA
1945	chr2L	+	10366697	10367829	10366875	10367739	1	10366697,	10367829,	CG5056-RA
1946	chr2L	-	10368175	10372898	10368175	10372898	6	10368175,10368600,10368947,10369274,10369590,10370027,	10368454,10368885,10369205,10369529,10369932,10372898,	CG33304-RA
1947	chr2L	-	10372954	10375752	10374300	10375733	2	10372954,10375147,	10375091,10375752,	CG33303-RA
1948	chr2L	+	10376491	10379908	10377321	10379170	7	10376491,10377247,10377796,10378010,10378287,10378490,10378922,	10376884,10377388,10377942,10378221,10378399,10378864,10379908,	CG13140-RA
1949	chr2L	+	10380117	10382865	10380148	10381781	4	10380117,10380912,10381162,10381376,	10380813,10381110,10381322,10382865,	CG5091-RA
1950	chr2L	+	10382252	10384730	10382339	10384627	6	10382252,10383006,10383613,10383866,10384024,10384195,	10382447,10383546,10383801,10383961,10384137,10384730,	CG5096-RA
1951	chr2L	+	10382836	10384730	10383631	10384627	6	10382836,10383006,10383613,10383866,10384024,10384195,	10382877,10383546,10383801,10383961,10384137,10384730,	CG5096-RB
1952	chr2L	-	10384738	10386263	10384841	10386177	3	10384738,10385139,10386028,	10385082,10385643,10386263,	CG5363-RA
1953	chr2L	+	10386663	10387524	10386743	10387474	2	10386663,10386861,	10386787,10387524,	CG5108-RA
1954	chr2L	+	10388077	10392786	10390061	10392194	2	10388077,10390048,	10388527,10392786,	CG5102-RA
1955	chr2L	-	10393846	10396299	10393933	10396217	2	10393846,10396214,	10394944,10396299,	CG5362-RA
1956	chr2L	+	10396710	10402885	10398114	10402770	17	10396710,10398034,10398278,10398443,10398653,10399316,10399594,10399767,10400734,10400962,10401076,10401333,10401661,10401803,10401925,10402406,10402630,	10396982,10398219,10398392,10398593,10398740,10399535,10399688,10400679,10400869,10400998,10401271,10401594,10401741,10401867,10402333,10402562,10402885,	CG31716-RA
1957	chr2L	+	10396710	10402885	10398114	10402770	17	10396710,10398034,10398278,10398443,10398653,10399316,10399594,10399767,10400734,10400962,10401076,10401333,10401661,10401803,10401925,10402406,10402630,	10396849,10398219,10398392,10398593,10398740,10399535,10399688,10400679,10400869,10400998,10401271,10401594,10401741,10401867,10402333,10402562,10402885,	CG31716-RD
1958	chr2L	+	10396710	10402885	10398114	10402770	17	10396710,10398034,10398278,10398443,10398653,10399316,10399594,10399767,10400734,10400962,10401076,10401333,10401661,10401803,10401925,10402406,10402630,	10396921,10398219,10398392,10398593,10398740,10399535,10399688,10400679,10400869,10400998,10401271,10401594,10401741,10401867,10402333,10402562,10402885,	CG31716-RE
1959	chr2L	+	10396710	10402885	10398114	10402770	18	10396710,10396912,10398034,10398278,10398443,10398653,10399316,10399594,10399767,10400734,10400962,10401076,10401333,10401661,10401803,10401925,10402406,10402630,	10396849,10396982,10398219,10398392,10398593,10398740,10399535,10399688,10400679,10400869,10400998,10401271,10401594,10401741,10401867,10402333,10402562,10402885,	CG31716-RC
1960	chr2L	+	10397426	10402885	10398114	10402770	17	10397426,10398034,10398278,10398443,10398653,10399316,10399594,10399767,10400734,10400962,10401076,10401333,10401661,10401803,10401925,10402406,10402630,	10397474,10398219,10398392,10398593,10398740,10399535,10399688,10400679,10400869,10400998,10401271,10401594,10401741,10401867,10402333,10402562,10402885,	CG31716-RB
1961	chr2L	+	10398000	10402885	10398114	10402770	16	10398000,10398278,10398443,10398653,10399316,10399594,10399767,10400734,10400962,10401076,10401333,10401661,10401803,10401925,10402406,10402630,	10398219,10398392,10398593,10398740,10399535,10399676,10400679,10400869,10400998,10401271,10401594,10401741,10401867,10402333,10402562,10402885,	CG31716-RG
1962	chr2L	-	10403194	10405168	10404384	10405136	6	10403194,10403729,10403890,10403992,10404610,10404828,	10403556,10403828,10403932,10404550,10404754,10405168,	CG33677-RB
1963	chr2L	-	10403194	10405168	10403235	10403995	6	10403194,10403729,10403890,10403992,10404610,10404828,	10403556,10403828,10403932,10404550,10404754,10405168,	CG17768-RA
1964	chr2L	+	10406074	10408011	10406074	10408011	4	10406074,10406498,10407363,10407845,	10406437,10407302,10407650,10408011,	CG31718-RA
1965	chr2L	+	10408350	10410467	10409730	10410390	3	10408350,10409710,10410240,	10408386,10410051,10410467,	CG5271-RA
1966	chr2L	+	10408352	10409604	10408766	10409546	2	10408352,10408738,	10408386,10409604,	CG5277-RA
1967	chr2L	-	10410528	10413572	10410636	10413430	9	10410528,10411090,10411430,10411880,10412022,10412204,10412424,10412623,10413324,	10411036,10411363,10411822,10411961,10412142,10412364,10412567,10413219,10413572,	CG5355-RA
1968	chr2L	+	10414033	10418991	10414601	10418425	12	10414033,10414593,10414780,10414983,10415469,10416103,10416504,10416690,10416945,10417210,10418256,10418404,	10414141,10414657,10414919,10415408,10416040,10416446,10416636,10416882,10417148,10418193,10418338,10418991,	CG5300-RA
1969	chr2L	+	10419210	10420612	10419264	10420552	6	10419210,10419358,10419479,10419990,10420267,10420400,	10419302,10419423,10419930,10420205,10420345,10420612,	CG5313-RA
1970	chr2L	-	10420694	10422755	10420827	10422643	2	10420694,10422529,	10422462,10422755,	CG5354-RA
1971	chr2L	+	10423314	10425484	10423519	10425272	6	10423314,10423750,10424370,10424543,10424733,10424991,	10423680,10424098,10424483,10424670,10424930,10425484,	CG5168-RA
1972	chr2L	-	10425482	10426791	10425527	10426496	2	10425482,10426493,	10426124,10426791,	CG5352-RA
1973	chr2L	+	10426866	10428159	10427170	10427809	1	10426866,	10428159,	CG5183-RB
1974	chr2L	+	10426866	10428159	10427170	10427809	2	10426866,10427075,	10427008,10428159,	CG5183-RC
1975	chr2L	+	10426866	10428159	10427170	10427809	2	10426866,10427075,	10427003,10428159,	CG5183-RA
1976	chr2L	+	10428832	10429989	10428847	10429911	3	10428832,10428985,10429714,	10428930,10429659,10429989,	CG5188-RA
1977	chr2L	-	10429919	10430914	10430058	10430714	2	10429919,10430438,	10430382,10430914,	CG5343-RA
1978	chr2L	+	10431343	10432999	10431402	10432525	4	10431343,10431476,10431943,10432241,	10431419,10431888,10432178,10432999,	CG5193-RA
1979	chr2L	-	10432676	10435679	10433154	10435337	2	10432676,10433852,	10433778,10435679,	CG5337-RA
1980	chr2L	+	10435990	10437317	10436085	10437169	3	10435990,10436248,10436506,	10436189,10436441,10437317,	CG5198-RA
1981	chr2L	+	10437550	10439244	10437838	10439124	6	10437550,10438040,10438300,10438590,10438755,10438881,	10437961,10438239,10438442,10438696,10438812,10439244,	CG5203-RA
1982	chr2L	+	10439439	10440886	10439528	10440626	5	10439439,10439670,10439944,10440175,10440560,	10439619,10439888,10440112,10440505,10440886,	CG13142-RB
1983	chr2L	+	10442740	10450082	10444759	10449712	11	10442740,10444751,10445160,10445508,10446184,10446522,10447780,10448048,10448291,10449364,10449578,	10442802,10444785,10445236,10446032,10446366,10446680,10447982,10448230,10449299,10449515,10450082,	CG6232-RA
1984	chr2L	-	10450133	10452201	10450133	10452201	11	10450133,10450305,10450490,10450676,10450794,10451011,10451194,10451451,10451760,10451906,10452070,	10450249,10450420,10450597,10450739,10450949,10451130,10451395,10451704,10451852,10452012,10452201,	CG34042-RB
1985	chr2L	-	10452709	10455822	10452709	10455822	5	10452709,10453975,10454250,10454953,10455475,	10453915,10454193,10454861,10455424,10455822,	CG5322-RA
1986	chr2L	+	10457655	10462475	10457851	10462410	10	10457655,10458447,10458879,10459143,10459383,10459879,10460580,10460868,10461342,10461843,	10457962,10458818,10459085,10459280,10459517,10460520,10460801,10461280,10461785,10462475,	CG6206-RA
1987	chr2L	+	10457655	10462475	10457851	10462410	10	10457655,10458447,10458879,10459143,10459661,10459879,10460580,10460868,10461342,10461843,	10457962,10458818,10459085,10459280,10459795,10460520,10460801,10461280,10461785,10462475,	CG6206-RB
1988	chr2L	-	10463335	10474347	10463810	10472171	11	10463335,10463937,10464316,10464621,10464873,10465288,10465935,10466214,10466357,10471475,10474281,	10463885,10464254,10464544,10464812,10465094,10465376,10466158,10466302,10466450,10472485,10474347,	CG31719-RA
1989	chr2L	-	10463339	10474347	10463810	10472171	11	10463339,10463937,10464316,10464621,10464873,10465288,10465935,10466214,10466357,10471475,10474281,	10463885,10464254,10464544,10464812,10465094,10465376,10466158,10466302,10466450,10472497,10474347,	CG31719-RC
1990	chr2L	-	10463339	10474347	10463810	10472171	11	10463339,10463937,10464316,10464621,10464873,10465288,10465935,10466214,10466357,10471475,10474149,	10463885,10464254,10464544,10464812,10465094,10465376,10466158,10466302,10466450,10472485,10474347,	CG31719-RB
1991	chr2L	+	10477113	10482983	10477385	10482919	9	10477113,10481097,10481347,10481621,10481762,10482042,10482284,10482624,10482844,	10477592,10481284,10481570,10481709,10481983,10482233,10482574,10482786,10482983,	CG6187-RA
1992	chr2L	+	10483298	10485863	10483357	10485732	8	10483298,10483483,10483686,10484033,10484253,10484824,10485253,10485593,	10483426,10483628,10483972,10484193,10484760,10485197,10485527,10485863,	CG6176-RA
1993	chr2L	-	10485534	10488623	10485747	10488497	8	10485534,10485854,10486151,10486397,10487061,10487243,10487616,10488410,	10485790,10486081,10486337,10487001,10487192,10487559,10488353,10488623,	CG7456-RA
1994	chr2L	+	10488744	10490463	10488958	10489708	2	10488744,10489051,	10488988,10490463,	CG6144-RB
1995	chr2L	+	10488909	10490463	10488958	10489708	2	10488909,10489051,	10488988,10490463,	CG6144-RA
1996	chr2L	-	10490488	10491364	10490488	10491364	1	10490488,	10491364,	CG13144-RA
1997	chr2L	-	10491681	10506780	10492330	10506014	10	10491681,10492556,10492788,10494287,10494427,10494878,10496628,10497852,10505925,10506683,	10492499,10492714,10494195,10494367,10494811,10495104,10496848,10498155,10506106,10506780,	CG7438-RA
1998	chr2L	-	10491681	10506780	10492330	10506014	9	10491681,10492556,10492788,10494287,10494427,10494878,10496628,10497852,10505925,	10492499,10492714,10494195,10494367,10494811,10495104,10496848,10498155,10506780,	CG7438-RB
1999	chr2L	+	10507116	10507918	10507193	10507868	2	10507116,10507418,	10507355,10507918,	CG6094-RA
2000	chr2L	-	10507856	10510461	10508086	10510238	4	10507856,10508269,10509499,10509705,	10508212,10509284,10509643,10510461,	CG7384-RA
2001	chr2L	-	10511251	10517216	10511666	10516592	6	10511251,10512667,10512934,10516485,10516815,10516994,	10512608,10512869,10513564,10516739,10516893,10517216,	CG7400-RA
2002	chr2L	-	10511251	10517216	10511666	10516592	5	10511251,10512667,10512934,10516485,10516994,	10512608,10512869,10513564,10516893,10517216,	CG7400-RB
2003	chr2L	+	10517336	10518991	10517425	10518773	2	10517336,10518059,	10517998,10518991,	CG6098-RA
2004	chr2L	+	10529416	10531561	10529536	10531407	4	10529416,10530077,10530313,10530855,	10529749,10530255,10530675,10531561,	CG6113-RA
2005	chr2L	+	10531851	10533576	10531851	10533576	4	10531851,10532334,10532568,10532985,	10531989,10532512,10532930,10533576,	CG18301-RA
2006	chr2L	+	10534972	10536315	10534972	10536315	3	10534972,10535160,10535766,	10535101,10535703,10536315,	CG18302-RA
2007	chr2L	+	10544880	10627374	10545403	10626982	9	10544880,10619879,10620043,10620304,10620475,10622696,10623127,10625109,10626692,	10546300,10619975,10620175,10620406,10620635,10622836,10623266,10625343,10627374,	CG31721-RA
2008	chr2L	+	10567289	10568013	10567382	10567940	1	10567289,	10568013,	CG6138-RA
2009	chr2L	-	10575855	10577792	10576427	10577717	2	10575855,10576755,	10576695,10577792,	CG7363-RA
2010	chr2L	+	10579808	10580328	10579904	10580195	2	10579808,10579996,	10579921,10580328,	CG34160-RA
2011	chr2L	-	10580972	10581661	10581090	10581637	4	10580972,10581260,10581423,10581501,	10581205,10581370,10581440,10581661,	CG34161-RA
2012	chr2L	-	10629351	10631053	10629498	10630995	3	10629351,10630132,10630869,	10630074,10630804,10631053,	CG7329-RA
2013	chr2L	+	10639945	10643492	10639945	10643375	4	10639945,10642176,10642783,10642997,	10642093,10642716,10642939,10643492,	CG31872-RA
2014	chr2L	+	10643982	10645815	10643994	10645750	5	10643982,10644344,10644557,10645159,10645369,	10644150,10644485,10645097,10645315,10645815,	CG18284-RA
2015	chr2L	+	10646434	10650044	10646434	10650044	5	10646434,10648643,10648741,10649439,10649657,	10646554,10648676,10649281,10649598,10650044,	CG17097-RC
2016	chr2L	+	10651977	10654510	10652114	10654223	2	10651977,10653432,	10653282,10654510,	CG17098-RA
2017	chr2L	+	10662086	10671489	10662508	10671179	5	10662086,10668158,10668692,10669170,10670519,	10662745,10668336,10669054,10669329,10671489,	CG31871-RA
2018	chr2L	+	10677369	10679525	10677907	10679355	3	10677369,10677746,10678903,	10677464,10678805,10679525,	CG17104-RA
2019	chr2L	+	10681046	10681358	10681046	10681358	1	10681046,	10681358,	CG17105-RA
2020	chr2L	+	10681972	10682405	10681990	10682281	1	10681972,	10682405,	CG17107-RA
2021	chr2L	-	10683760	10684407	10683838	10684372	1	10683760,	10684407,	CG7299-RA
2022	chr2L	-	10686375	10686988	10686461	10686947	1	10686375,	10686988,	CG7296-RA
2023	chr2L	-	10688726	10689269	10688812	10689196	1	10688726,	10689269,	CG7294-RA
2024	chr2L	-	10692937	10694103	10693031	10694060	1	10692937,	10694103,	CG17108-RA
2025	chr2L	-	10695199	10698024	10695363	10698024	1	10695199,	10698024,	CG7300-RB
2026	chr2L	-	10695199	10697249	10695363	10696476	1	10695199,	10697249,	CG7300-RA
2027	chr2L	-	10699404	10701458	10699587	10701363	5	10699404,10700089,10700295,10700716,10701159,	10700031,10700227,10700651,10700894,10701458,	CG7279-RA
2028	chr2L	-	10702394	10706190	10702394	10706190	6	10702394,10702867,10705027,10705231,10705700,10706082,	10702805,10702996,10705177,10705497,10705878,10706190,	CG17116-RA
2029	chr2L	+	10703620	10704935	10703633	10704907	2	10703620,10704148,	10704092,10704935,	CG6415-RA
2030	chr2L	+	10725539	10728676	10726098	10728676	6	10725539,10726301,10727604,10727833,10728351,10728612,	10726144,10726443,10727753,10728268,10728556,10728676,	CG6431-RB
2031	chr2L	+	10728974	10730303	10729239	10730202	3	10728974,10729180,10729371,	10729102,10729308,10730303,	CG6443-RA
2032	chr2L	+	10730254	10731364	10730298	10731267	3	10730254,10730439,10730697,	10730382,10730631,10731364,	CG17118-RA
2033	chr2L	-	10731427	10732406	10731530	10732334	2	10731427,10732185,	10732125,10732406,	CG6750-RA
2034	chr2L	+	10732747	10733258	10732817	10733222	1	10732747,	10733258,	CG6444-RA
2035	chr2L	-	10733293	10736053	10733343	10735945	2	10733293,10733772,	10733708,10736053,	CG6743-RA
2036	chr2L	-	10736375	10736957	10736375	10736957	1	10736375,	10736957,	CG6737-RA
2037	chr2L	+	10737346	10740758	10737887	10740098	2	10737346,10737875,	10737767,10740758,	CG12299-RA
2038	chr2L	-	10740785	10743934	10740878	10743874	4	10740785,10742587,10742692,10743821,	10742535,10742634,10743770,10743934,	CG6729-RA
2039	chr2L	-	10744074	10756316	10745487	10745997	4	10744074,10745634,10745781,10755903,	10745571,10745709,10746078,10756316,	CG17124-RB
2040	chr2L	-	10745114	10756316	10745487	10745997	4	10745114,10745634,10745781,10755903,	10745571,10745709,10746078,10756316,	CG17124-RA
2041	chr2L	+	10761146	10764972	10761505	10764808	6	10761146,10761826,10762525,10762715,10763856,10764442,	10761650,10762318,10762644,10763091,10764386,10764972,	CG6495-RA
2042	chr2L	-	10765561	10767086	10766117	10766991	3	10765561,10766190,10766390,	10766130,10766275,10767086,	CG6720-RB
2043	chr2L	-	10765561	10768005	10766117	10766991	4	10765561,10766190,10766390,10767656,	10766130,10766275,10767012,10768005,	CG6720-RA
2044	chr2L	-	10768202	10769964	10768286	10769733	4	10768202,10768643,10768947,10769674,	10768576,10768890,10769614,10769964,	CG6724-RA
2045	chr2L	+	10770882	10771372	10770984	10771281	2	10770882,10770957,	10770896,10771372,	CG17127-RB
2046	chr2L	+	10770957	10771372	10770984	10771281	1	10770957,	10771372,	CG17127-RA
2047	chr2L	-	10772026	10800846	10773034	10788970	8	10772026,10774738,10775202,10775364,10775573,10788738,10800678,10800840,	10774665,10774840,10775286,10775478,10775744,10788977,10800739,10800846,	CG31869-RC
2048	chr2L	-	10772026	10801085	10773034	10788970	7	10772026,10774738,10775202,10775364,10775573,10788738,10800672,	10774665,10774840,10775286,10775478,10775744,10788977,10801085,	CG31869-RA
